time_s,v_V,i_A,p_W
0.02176814011676397,-32.88560938100616,-0.0798054090575457,2.6244495087578588
0.021818181818181816,-32.93705023773379,-0.07438714752443737,2.4500932150541086
0.021868223519599665,-32.98487314839347,-0.06896071498979885,2.2746604361610308
0.021918265221017513,-33.02907285991273,-0.06352670751612238,2.098228251100372
0.02196830692243536,-33.069644517206754,-0.0580857219979638,1.9208741779979595
0.02201834862385321,-33.10658366371167,-0.052638356096377605,1.7426761400249722
0.02206839032527106,-33.1398862418741,-0.047185208173264936,1.563712431161148
0.02211843202668891,-33.16954859359682,-0.04172687722565162,1.3840616817953
0.022168473728106756,-33.195567460640625,-0.03626396281988717,1.2038028241777279
0.022218515429524605,-33.21793998498218,-0.03079706502578813,1.0230150577402237
0.022268557130942453,-33.236663709128,-0.025326784350723417,0.8417778142986
0.0223185988323603,-33.25173657638438,-0.019853721673652482,0.6601707231531456
0.02236864053377815,-33.263156931083294,-0.01437847817912035,0.478273576102237
0.022418682235195997,-33.27092351876427,-0.008901655291223729,0.296166292384708
0.022468723936613845,-33.2750354863122,-0.003423854607546163,0.1139288835660721
0.022518765638031693,-33.27549238205103,0.002054322166923541,-0.06835858161574285
0.02256880733944954,-33.27229415579339,0.007532273285885162,-0.25061601242979553
0.02261884904086739,-33.26544115884608,0.013009397027825442,-0.4327633313411943
0.022668890742285237,-33.25493414397152,0.018485091762113746,-0.614720509194363
0.022718932443703085,-33.240774265305035,0.023958756015087262,-0.7964076003750349
0.022768974145120933,-33.22296307822808,0.02942978853612131,-0.9777447779356182
0.02281901584653878,-33.20150253919741,0.03489758836367047,-1.1586523686682713
0.02286905754795663,-33.17639500553015,0.04036155489128262,-1.3390508881105798
0.022919099249374478,-33.14764323514489,0.045821087933571654,-1.5188610754682357
0.022969140950792326,-33.115250386258694,0.05127558779214441,-1.6980039284394517
0.023019182652210174,-33.07922001704025,0.0567244553214741,-1.8764007379258112
0.023069224353628022,-33.03955608521896,0.0621670919947125,-2.0539731226142703
0.02311926605504587,-32.99626294765026,0.06760289996943662,-2.2306430634152283
0.023169307756463718,-32.94934535983701,0.07303128215331543,-2.406332937741291
0.023219349457881566,-32.89880847540716,0.0784516422696989,-2.5809655536119807
0.023269391159299414,-32.844657845547616,0.08386338492311511,-2.7544641835691723
0.023319432860717262,-32.78689941839451,0.08926591566467103,-2.926752598388456
0.02336947456213511,-32.72553953837981,0.09465864105734931,-3.0977551005715873
0.02341951626355296,-32.66058494553442,0.10004096874119392,-3.267396557605317
0.023469557964970807,-32.59204277474784,0.10541230749837709,-3.4356024349719783
0.023519599666388658,-32.51992055498442,0.11077206731814342,-3.6022988288974096
0.023569641367806506,-32.444226208456364,0.11611965946161464,-3.7674124988215456
0.023619683069224354,-32.36496804975353,0.1214544965264638,-3.9308708995779016
0.023669724770642202,-32.28215478493008,0.12677599251143568,-4.092602213267303
0.02371976647206005,-32.1957955105482,0.13208356288071615,-4.252535380812172
0.0237698081734779,-32.10589971267891,0.13737662462813977,-4.410600133177391
0.023819849874895747,-32.01247726586003,0.14265459634123123,-4.566727022244104
0.023869891576313595,-31.915538432011523,0.14791689826506763,-4.720847451322705
0.023919933277731443,-31.815093859308348,0.15316295236596297,-4.872893705291886
0.02396997497914929,-31.71115458101074,0.1583921823949615,-5.022798980350272
0.02402001668056714,-31.6037320142523,0.16360401395113522,-5.170497413367673
0.024070058381984987,-31.492837958785906,0.16879787454467854,-5.315924110823033
0.024120100083402835,-31.37848459568755,0.1739731936597932,-5.459015177316387
0.024170141784820683,-31.260684486018334,0.1791294028173554,-5.599707743642231
0.02422018348623853,-31.139450569444683,0.18426593563736196,-5.737939994412108
0.02427022518765638,-31.014796162817035,0.1893822279011413,-5.873651195214058
0.024320266889074228,-30.886734958707045,0.1944777176133311,-6.006781719297231
0.024370308590492076,-30.755281023903528,0.19955184506361023,-6.137273073769789
0.024420350291909924,-30.6204487978673,0.2046040528881794,-6.265067925298631
0.024470391993327772,-30.482253091145108,0.20963378613098446,-6.390110125299653
0.02452043369474562,-30.340709083742766,0.21464049230467494,-6.5123447346074705
0.024570475396163468,-30.19583232345768,0.21962362145129283,-6.631718047613782
0.024620517097581316,-30.04763872417108,0.22458262620268032,-6.748177615863696
0.024670558798999164,-29.896144564099924,0.2295169618406063,-6.8616722710997715
0.024720600500417012,-29.741366484008854,0.23442608635660042,-6.972152147743561
0.02477064220183486,-29.583321485382278,0.23930946051148935,-7.079568704804784
0.02482068390325271,-29.422026928556875,0.24416654789462933,-7.183874747208556
0.024870725604670556,-29.25750053081466,0.24899681498282775,-7.285024446531242
0.024920767306088408,-29.08976036443683,0.2537997311989475,-7.382973361135865
0.024970809007506256,-28.918824854718636,0.25857476897018794,-7.4776784556982
0.025020850708924104,-28.744712777945477,0.2633214037860357,-7.569098120115001
0.025070892410341952,-28.56744325933041,0.2680391142558792,-7.657192187786009
0.0251209341117598,-28.387035770913382,0.27272738216628034,-7.741921953261764
0.02517097581317765,-28.203510129422327,0.27738569253789735,-7.823250189249415
